arm,km,layer,x,y,bed_raw,bed,bed_env,status_L,d_L,lon_L,lat_L,z_L,slope_L,sig_L,stage_L,flags_L,status_R,d_R,lon_R,lat_R,z_R,slope_R,sig_R,stage_R,flags_R,stage,stage_n,width,Rc,turn_deg,outer,dh,dh_sig,v_super,v_lo,v_hi,v_quality,A,Q,Fr,valid_frac,changed_L,changed_R,d_pre_L,d_pre_R,d_start_L,d_start_R,d_last_L,d_last_R,prebare_L,prebare_R,outlier_L,outlier_R,dem_src_L,dem_src_R,bridged
main,61.7,s2chg,321742.7,3100753.9,705.15546,705.15546,705.15546,ok,95.0,85.187652,28.020485,726.6,1.44,22.06,21.457764,,truncated,,,,,,,,,21.46,1,,2812.2,5.73,,,,,,,,,,,0.94,1,,55.0,,0.00,0.00,,0.00,0,,0,,1,,0
main,61.8,s2,321800.7,3100675.0,703.1883,703.1883,703.1883,ok,75.0,85.188125,28.019592,729.3,1.17,17.95,26.107544,,truncated,,,,,,,,,26.11,1,,525.7,32.27,,,,,,,,,,,0.95,1,,35.00,,0.00,0.00,,0.00,0,,,,1,,0
main,61.8,s2chg,321800.7,3100675.0,703.1883,703.1883,703.1883,ok,75.0,85.188125,28.019592,729.3,1.17,17.95,26.107544,,truncated,,,,,,,,,26.11,1,,525.7,32.27,,,,,,,,,,,0.95,1,,35.00,,0.00,0.00,,0.00,0,,0,,1,,0
main,61.9,s2,321793.9,3100576.4,700.7248,700.7248,700.7248,truncated,,,,,,,,,ok,265.0,85.184753,28.018430,728.7,0.33,5.34,27.933655,,27.93,1,,511.7,32.30,,,,,,,,,,,0.88,,1,,25.00,0.00,0.00,0.00,,,0,,,,1,0
main,61.9,s2chg,321793.9,3100576.4,700.7248,700.7248,700.7248,truncated,,,,,,,,,ok,265.0,85.184753,28.018430,728.7,0.33,5.34,27.933655,,27.93,1,,511.7,32.30,,,,,,,,,,,0.88,,1,,25.00,0.00,0.00,0.00,,,0,,0,,1,0
main,62.0,s2,321787.5,3100477.2,697.34454,697.34454,697.34454,ok,95.0,85.188259,28.017558,732.9,1.12,17.21,35.53357,,ok,185.0,85.185518,28.017703,718.0,0.18,3.34,20.670471,,28.10,2,280.0,441.9,36.06,L,14.86,17.53,,,,,,,,0.85,1,1,55.0,25.00,0.00,0.00,,,0,0,,,1,1,0
main,62.0,s2chg,321787.5,3100477.2,697.34454,697.34454,697.34454,ok,95.0,85.188259,28.017558,732.9,1.12,17.21,35.53357,,ok,185.0,85.185518,28.017703,718.0,0.18,3.34,20.670471,,28.10,2,280.0,441.9,36.06,L,14.86,17.53,,,,,,,,0.85,1,1,55.0,25.00,0.00,0.00,,,0,0,0,0,1,1,0
main,62.1,s2,321781.1,3100378.1,694.86206,694.86206,694.86206,ok,115.0,85.188376,28.016454,743.0,0.98,15.03,48.100098,,ok,175.0,85.185626,28.017109,719.4,0.10,2.25,24.542297,,36.32,2,290.0,439.5,37.97,L,23.56,15.20,18.71,8.18,32.71,weak,,,0.99,1.00,1,1,45.00,35.00,0.00,0.00,,,0,0,,,1,1,0
main,62.1,s2chg,321781.1,3100378.1,694.86206,694.86206,694.86206,ok,115.0,85.188376,28.016454,743.0,0.98,15.03,48.100098,,ok,175.0,85.185626,28.017109,719.4,0.10,2.25,24.542297,,36.32,2,290.0,439.5,37.97,L,23.56,15.20,18.71,8.18,32.71,weak,,,0.99,1.00,1,1,45.00,35.00,0.00,0.00,,,0,0,0,0,1,1,0
main,62.2,s2,321754.2,3100287.0,690.7253,690.7253,690.7253,ok,45.00,85.187364,28.015672,745.5,1.14,17.53,54.74475,,ok,195.0,85.185479,28.016901,718.9,0.10,2.32,28.13324,,41.44,2,240.0,471.1,35.51,L,26.61,17.69,22.64,9.62,39.80,weak,,,1.12,1.00,1,1,25.00,35.00,0.00,0.00,,,0,0,,,1,1,0
main,62.2,s2chg,321754.2,3100287.0,690.7253,690.7253,690.7253,ok,45.00,85.187364,28.015672,745.5,1.14,17.53,54.74475,,ok,195.0,85.185479,28.016901,718.9,0.10,2.32,28.13324,,41.44,2,240.0,471.1,35.51,L,26.61,17.69,22.64,9.62,39.80,weak,,,1.12,1.00,1,1,25.00,35.00,0.00,0.00,,,0,0,1,0,1,1,0
main,62.3,s2,321666.9,3100239.2,689.29364,689.29364,689.29364,ok,65.0,85.186598,28.015070,713.4,1.59,24.29,24.102722,no-change-in-run,ok,145.0,85.185123,28.016312,717.3,0.09,2.20,27.961426,,27.96,1,210.0,2136.2,7.47,L,-3.86,24.39,,,,,,,,1.00,0,1,55.0,15.00,0.00,0.00,,,0,0,,,1,1,0
main,62.3,s2chg,321666.9,3100239.2,689.29364,689.29364,689.29364,ok,65.0,85.186598,28.015070,713.4,1.59,24.29,24.102722,no-change-in-run,ok,145.0,85.185123,28.016312,717.3,0.09,2.20,27.961426,,27.96,1,210.0,2136.2,7.47,L,-3.86,24.39,,,,,,,,1.00,0,1,55.0,15.00,0.00,0.00,,,0,0,,0,1,1,0
main,62.4,s2,321598.4,3100173.4,687.18805,687.18805,687.18805,ok,105.0,85.186274,28.014287,718.2,0.79,12.23,30.985352,,ok,115.0,85.184585,28.015447,712.6,0.19,3.40,25.362183,,28.17,2,220.0,1262.8,12.98,R,-5.62,12.70,,,,,,,,1.00,1,1,65.0,45.00,0.00,0.00,,,0,0,,,1,1,0
main,62.4,s2chg,321598.4,3100173.4,687.18805,687.18805,687.18805,ok,105.0,85.186274,28.014287,718.2,0.79,12.23,30.985352,,ok,115.0,85.184585,28.015447,712.6,0.19,3.40,25.362183,,28.17,2,220.0,1262.8,12.98,R,-5.62,12.70,,,,,,,,1.00,1,1,65.0,45.00,0.00,0.00,,,0,0,0,0,1,1,0
main,62.5,s2,321560.4,3100081.5,683.91705,683.91705,683.91705,ok,65.0,85.185630,28.013743,706.9,0.92,14.22,22.995422,,ok,115.0,85.184118,28.014486,706.2,0.48,7.59,22.254517,,22.62,2,180.0,1057.5,15.72,R,-0.74,16.12,,,,,,,,1.00,1,1,25.00,85.0,0.00,0.00,,,0,0,,,1,1,0
main,62.5,s2chg,321560.4,3100081.5,683.91705,683.91705,683.91705,ok,65.0,85.185630,28.013743,706.9,0.92,14.22,22.995422,,ok,115.0,85.184118,28.014486,706.2,0.48,7.59,22.254517,,22.62,2,180.0,1057.5,15.72,R,-0.74,16.12,,,,,,,,1.00,1,1,25.00,85.0,0.00,0.00,,,0,0,0,0,1,1,0
main,62.6,s2,321503.5,3100000.0,682.4384,682.4384,682.4384,ok,85.0,85.185245,28.012918,694.9,0.60,9.34,12.488037,,ok,145.0,85.183279,28.013864,705.8,0.08,2.09,23.349915,,17.92,2,230.0,968.6,17.30,R,10.86,9.58,21.18,5.35,39.60,weak,,,1.60,1.00,1,1,45.00,85.0,0.00,0.00,,,0,0,,,1,1,0
main,62.6,s2chg,321503.5,3100000.0,682.4384,682.4384,682.4384,ok,85.0,85.185245,28.012918,694.9,0.60,9.34,12.488037,,ok,145.0,85.183279,28.013864,705.8,0.08,2.09,23.349915,,17.92,2,230.0,968.6,17.30,R,10.86,9.58,21.18,5.35,39.60,weak,,,1.60,1.00,1,1,45.00,85.0,0.00,0.00,,,0,0,0,0,1,1,0
main,62.7,s2,321455.7,3099913.3,679.78467,679.78467,679.78467,ok,115.0,85.185089,28.012091,692.3,0.47,7.41,12.529602,,ok,225.0,85.181993,28.013238,701.6,0.24,4.15,21.86322,prebare-at-trim;no-change-in-run,12.53,1,340.0,784.3,21.75,R,9.33,8.49,14.53,3.20,27.37,weak,,,1.12,1.00,1,0,45.00,225.0,0.00,0.00,,,0,1,,,1,1,0
main,62.7,s2chg,321455.7,3099913.3,679.78467,679.78467,679.78467,ok,115.0,85.185089,28.012091,692.3,0.47,7.41,12.529602,,ok,225.0,85.181993,28.013238,701.6,0.24,4.15,21.86322,prebare-at-trim;no-change-in-run,12.53,1,340.0,784.3,21.75,R,9.33,8.49,14.53,3.20,27.37,weak,,,1.12,1.00,1,0,45.00,225.0,0.00,0.00,,,0,1,0,,1,1,0
main,62.8,s2,321423.3,3099819.3,677.0417,677.0417,677.0417,ok,125.0,85.184944,28.011432,687.9,0.33,5.37,10.906677,,ok,175.0,85.182040,28.011888,685.6,0.49,7.71,8.520996,,9.71,2,300.0,710.3,24.14,R,-2.39,9.40,,,,,,,,1.00,1,1,45.00,165.0,0.00,0.00,,,0,0,,,1,1,0
main,62.8,s2chg,321423.3,3099819.3,677.0417,677.0417,677.0417,ok,125.0,85.184944,28.011432,687.9,0.33,5.37,10.906677,,ok,175.0,85.182040,28.011888,685.6,0.49,7.71,8.520996,,9.71,2,300.0,710.3,24.14,R,-2.39,9.40,,,,,,,,1.00,1,1,45.00,165.0,0.00,0.00,,,0,0,0,0,1,1,0
main,62.9,s2,321417.7,3099719.9,675.2297,675.2297,675.2297,ok,115.0,85.184816,28.010658,691.8,0.21,3.69,16.528381,,ok,215.0,85.181570,28.010849,709.0,0.92,14.21,33.813965,,25.17,2,330.0,1243.9,13.64,R,17.29,14.68,25.28,7.20,46.86,weak,,,1.61,1.00,1,1,25.00,165.0,0.00,0.00,,,0,0,,,1,1,0
main,62.9,s2chg,321417.7,3099719.9,675.2297,675.2297,675.2297,ok,115.0,85.184816,28.010658,691.8,0.21,3.69,16.528381,,ok,215.0,85.181570,28.010849,709.0,0.92,14.21,33.813965,,25.17,2,330.0,1243.9,13.64,R,17.29,14.68,25.28,7.20,46.86,weak,,,1.61,1.00,1,1,25.00,165.0,0.00,0.00,,,0,0,0,0,1,1,0
main,63.0,s2,321419.7,3099620.3,672.6653,672.6653,672.6653,ok,135.0,85.185056,28.009776,692.1,0.79,12.26,19.473267,,ok,185.0,85.181907,28.009894,694.9,0.76,11.83,22.233337,,20.85,2,320.0,4351.1,3.91,,,,,,,,,,,1.00,1,1,15.00,35.00,0.00,0.00,,,0,0,,,1,1,0
main,63.0,s2chg,321419.7,3099620.3,672.6653,672.6653,672.6653,ok,135.0,85.185056,28.009776,692.1,0.79,12.26,19.473267,,ok,55.0,85.183228,28.009844,677.3,0.11,2.44,4.602112,no-change-in-run,19.47,1,190.0,4351.1,3.91,,,,,,,,,,,1.00,1,0,15.00,35.00,0.00,0.00,,,0,0,0,,1,1,0
main,63.1,s2,321405.3,3099521.7,670.1096,670.1096,670.1096,ok,155.0,85.185127,28.008868,690.6,0.61,9.51,20.516113,,ok,135.0,85.182284,28.008990,713.1,0.84,12.96,43.005005,,31.76,2,290.0,2526.5,6.75,R,22.49,16.08,43.84,17.17,78.2,weak,,,2.48,1.00,1,1,25.00,25.00,0.00,0.00,,,0,0,,,1,1,0
main,63.1,s2chg,321405.3,3099521.7,670.1096,670.1096,670.1096,ok,155.0,85.185127,28.008868,690.6,0.61,9.51,20.516113,,ok,45.00,85.183198,28.008951,676.0,0.19,3.35,5.860962,,13.19,2,200.0,2526.5,6.75,R,-14.66,10.09,,,,,,,,1.00,1,1,25.00,25.00,0.00,0.00,,,0,0,0,0,1,1,0
main,63.2,s2,321400.0,3099422.3,667.5688,667.5688,667.5688,ok,175.0,85.185294,28.008051,692.2,1.05,16.19,24.613525,,ok,105.0,85.182549,28.008027,712.2,1.39,21.30,44.640076,,34.63,2,280.0,1248.2,13.69,R,20.03,26.75,,,,,,,,1.00,1,1,35.00,75.0,0.00,0.00,,,0,0,,,1,1,0
main,63.2,s2chg,321400.0,3099422.3,667.5688,667.5688,667.5688,ok,175.0,85.185294,28.008051,692.2,1.05,16.19,24.613525,,ok,105.0,85.182549,28.008027,712.2,1.39,21.30,44.640076,,34.63,2,280.0,1248.2,13.69,R,20.03,26.75,,,,,,,,1.00,1,1,35.00,75.0,0.00,0.00,,,0,0,0,0,1,1,0
main,63.3,s2,321403.5,3099322.7,664.7486,664.7486,664.7486,ok,185.0,85.185428,28.007367,692.0,0.71,10.97,27.273499,,ok,85.0,85.182811,28.007036,703.6,0.83,12.92,38.86847,,33.07,2,270.0,1159.1,14.75,R,11.59,16.95,,,,,,,,1.00,1,1,45.00,65.0,0.00,0.00,,,0,0,,,1,1,0
main,63.3,s2chg,321403.5,3099322.7,664.7486,664.7486,664.7486,ok,185.0,85.185428,28.007367,692.0,0.71,10.97,27.273499,,ok,85.0,85.182811,28.007036,703.6,0.83,12.92,38.86847,,33.07,2,270.0,1159.1,14.75,R,11.59,16.95,,,,,,,,1.00,1,1,45.00,65.0,0.00,0.00,,,0,0,0,0,1,1,0
main,63.4,s2,321422.3,3099225.0,663.003,663.003,663.003,ok,215.0,85.185905,28.006676,691.5,0.28,4.70,28.472656,,ok,85.0,85.183029,28.006100,701.6,1.40,21.43,38.611816,,33.54,2,300.0,8876.0,1.90,,,,,,,,,,,1.00,1,1,35.00,45.00,0.00,0.00,,,0,0,,,1,1,0
main,63.4,s2chg,321422.3,3099225.0,663.003,663.003,663.003,ok,215.0,85.185905,28.006676,691.5,0.28,4.70,28.472656,,ok,85.0,85.183029,28.006100,701.6,1.40,21.43,38.611816,,33.54,2,300.0,8876.0,1.90,,,,,,,,,,,1.00,1,1,35.00,45.00,0.00,0.00,,,0,0,0,0,1,1,0
main,63.5,s2,321453.1,3099130.3,661.3466,661.3466,661.3466,ok,175.0,85.185855,28.005657,694.8,0.17,3.16,33.472656,,ok,115.0,85.183046,28.005248,698.4,0.42,6.65,37.04785,,35.26,2,290.0,1296.5,13.11,L,-3.58,7.37,,,,,,,,1.00,1,1,25.00,25.00,0.00,0.00,,,0,0,,,1,1,0
main,63.5,s2chg,321453.1,3099130.3,661.3466,661.3466,661.3466,ok,175.0,85.185855,28.005657,694.8,0.17,3.16,33.472656,,ok,115.0,85.183046,28.005248,698.4,0.42,6.65,37.04785,,35.26,2,290.0,1296.5,13.11,L,-3.58,7.37,,,,,,,,1.00,1,1,25.00,25.00,0.00,0.00,,,0,0,0,0,1,1,0
main,63.6,s2,321463.5,3099031.7,659.63654,659.63654,659.63654,ok,155.0,85.185793,28.004596,691.5,0.20,3.49,31.912903,,ok,105.0,85.183255,28.004470,688.2,1.84,28.15,28.571533,,30.24,2,260.0,780.8,21.87,L,3.34,28.37,,,,,,,,1.00,1,1,45.00,15.00,0.00,0.00,,,0,0,,,1,1,0
main,63.6,s2chg,321463.5,3099031.7,659.63654,659.63654,659.63654,ok,155.0,85.185793,28.004596,691.5,0.20,3.49,31.912903,,ok,105.0,85.183255,28.004470,688.2,1.84,28.15,28.571533,,30.24,2,260.0,780.8,21.87,L,3.34,28.37,,,,,,,,1.00,1,1,45.00,15.00,0.00,0.00,,,0,0,0,0,1,1,0
main,63.7,s2,321448.8,3098933.3,657.228,657.228,657.228,ok,205.0,85.186151,28.003390,686.7,0.15,2.89,29.506714,,ok,95.0,85.183229,28.003739,691.1,1.85,28.27,33.845886,,31.68,2,300.0,2609.7,6.35,L,-4.34,28.41,,,,,,,,1.00,1,1,55.0,15.00,0.00,0.00,,,0,0,,,1,1,0
main,63.7,s2chg,321448.8,3098933.3,657.228,657.228,657.228,ok,205.0,85.186151,28.003390,686.7,0.15,2.89,29.506714,,ok,35.00,85.183834,28.003667,661.8,0.18,3.34,4.595825,,17.05,2,240.0,2609.7,6.35,L,24.91,4.41,51.5,34.31,76.2,weak,,,3.99,1.00,1,1,55.0,15.00,0.00,0.00,,,0,0,0,0,1,1,0
main,63.8,s2,321438.6,3098835.5,656.14136,656.14136,656.14136,ok,225.0,85.186271,28.002540,675.4,0.12,2.53,19.234253,,ok,85.0,85.183238,28.002822,673.8,1.08,16.68,17.637817,,18.44,2,310.0,1068.0,15.37,R,-1.60,16.87,,,,,,,,1.00,1,1,45.00,75.0,0.00,0.00,,,0,0,,,1,1,0
main,63.8,s2chg,321438.6,3098835.5,656.14136,656.14136,656.14136,ok,225.0,85.186271,28.002540,675.4,0.12,2.53,19.234253,,ok,85.0,85.183238,28.002822,673.8,1.08,16.68,17.637817,,18.44,2,310.0,1068.0,15.37,R,-1.60,16.87,,,,,,,,1.00,1,1,45.00,75.0,0.00,0.00,,,0,0,0,0,1,1,0
main,63.9,s2,321411.1,3098741.0,654.4248,654.4248,654.4248,ok,275.0,85.186513,28.002126,672.9,0.22,3.89,18.49176,,ok,55.0,85.183275,28.001846,693.3,1.38,24.05,38.861816,,28.68,2,330.0,576.2,29.44,R,20.37,24.36,,,,,,,,1.00,1,1,25.00,45.00,0.00,0.00,,,0,0,,,1,0,0
main,63.9,s2chg,321411.1,3098741.0,654.4248,654.4248,654.4248,ok,275.0,85.186513,28.002126,672.9,0.22,3.89,18.49176,,ok,55.0,85.183275,28.001846,693.3,1.38,24.05,38.861816,,28.68,2,330.0,576.2,29.44,R,20.37,24.36,,,,,,,,1.00,1,1,25.00,45.00,0.00,0.00,,,0,0,0,0,1,0,0
main,64.0,s2,321443.0,3098648.2,652.65704,652.65704,652.65704,ok,265.0,85.186626,28.001805,674.1,0.20,3.51,21.458374,,ok,105.0,85.183157,28.000770,706.5,0.45,7.15,53.856262,,37.66,2,370.0,754.3,22.01,R,32.40,7.96,25.45,16.22,38.72,strong,10672,230900,1.32,1.00,1,1,25.00,55.0,0.00,0.00,,,0,0,,,1,1,0
main,64.0,s2chg,321443.0,3098648.2,652.65704,652.65704,652.65704,ok,265.0,85.186626,28.001805,674.1,0.20,3.51,21.458374,,ok,105.0,85.183157,28.000770,706.5,0.45,7.15,53.856262,,37.66,2,370.0,754.3,22.01,R,32.40,7.96,25.45,16.22,38.72,strong,10672,230900,1.32,1.00,1,1,25.00,55.0,0.00,0.00,,,0,0,0,0,1,1,0
main,64.1,s2,321498.7,3098565.9,650.1266,650.1266,650.1266,ok,235.0,85.186877,28.001076,674.1,0.21,3.72,23.935913,,ok,135.0,85.183467,27.999896,712.1,1.15,17.66,61.999573,,42.97,2,370.0,2478.8,6.58,R,38.06,18.04,50.0,26.62,82.8,strong,12575,534595,2.44,1.00,1,1,15.00,115.0,0.00,0.00,,,0,0,,,1,1,0
main,64.1,s2chg,321498.7,3098565.9,650.1266,650.1266,650.1266,ok,235.0,85.186877,28.001076,674.1,0.21,3.72,23.935913,,ok,135.0,85.183467,27.999896,712.1,1.15,17.66,61.999573,,42.97,2,370.0,2478.8,6.58,R,38.06,18.04,50.0,26.62,82.8,strong,12575,534595,2.44,1.00,1,1,15.00,115.0,0.00,0.00,,,0,0,0,1,1,1,0
main,64.2,s2,321506.6,3098466.9,647.4793,647.4793,647.4793,ok,225.0,85.186888,28.000127,676.6,0.26,4.37,29.110596,,ok,85.0,85.184032,27.999177,710.6,1.14,17.50,63.1485,,46.13,2,310.0,2664.7,6.33,R,34.04,18.03,53.6,26.96,90.3,weak,,,2.52,1.00,1,1,55.0,25.00,0.00,0.00,,,0,0,,,1,1,0
main,64.2,s2chg,321506.6,3098466.9,647.4793,647.4793,647.4793,ok,225.0,85.186888,28.000127,676.6,0.26,4.37,29.110596,,ok,85.0,85.184032,27.999177,710.6,1.14,17.50,63.1485,,46.13,2,310.0,2664.7,6.33,R,34.04,18.03,53.6,26.96,90.3,weak,,,2.52,1.00,1,1,55.0,25.00,0.00,0.00,,,0,0,0,1,1,1,0
main,64.3,s2,321546.5,3098376.5,645.7723,645.7723,645.7723,ok,205.0,85.187084,27.999327,677.7,0.20,3.53,31.965942,,ok,125.0,85.184091,27.998196,673.7,0.30,5.01,27.881165,,29.92,2,330.0,1336.3,11.83,L,4.08,6.13,,,,,,,,1.00,1,1,45.00,15.00,0.00,0.00,,,0,0,,,1,1,0
main,64.3,s2chg,321546.5,3098376.5,645.7723,645.7723,645.7723,ok,205.0,85.187084,27.999327,677.7,0.20,3.53,31.965942,,ok,75.0,85.184559,27.998372,660.8,0.24,4.06,15.055237,,23.51,2,280.0,1336.3,11.83,L,16.91,5.38,28.14,17.05,44.02,strong,3964,94810,1.85,1.00,1,1,45.00,15.00,0.00,0.00,,,0,0,0,0,1,1,0
main,64.4,s2,321594.7,3098289.2,644.3078,644.3078,644.3078,ok,125.0,85.186847,27.998245,678.1,0.48,7.68,33.822754,,ok,185.0,85.184020,27.997228,673.9,0.36,5.88,29.601929,prebare-at-trim,33.82,1,310.0,466.1,34.35,L,4.22,9.67,,,,,,,,1.00,1,1,45.00,65.0,0.00,0.00,,,0,1,,,1,1,0
main,64.4,s2chg,321594.7,3098289.2,644.3078,644.3078,644.3078,ok,125.0,85.186847,27.998245,678.1,0.48,7.68,33.822754,,ok,165.0,85.184209,27.997296,668.7,0.43,6.84,24.363647,,29.09,2,290.0,466.1,34.35,L,9.46,10.28,,,,,,,,1.00,1,1,45.00,65.0,0.00,0.00,,,0,0,0,0,1,1,0
main,64.5,s2,321635.0,3098198.1,642.53845,642.53845,642.53845,ok,65.0,85.186749,27.996994,673.9,1.09,16.82,31.358215,sharp-bend,ok,185.0,85.184312,27.997106,663.9,0.20,3.54,21.351013,sharp-bend,,0,250.0,284.5,62.2,,,,,,,,,,,1.00,1,1,35.00,125.0,0.00,0.00,,,0,0,,,1,1,0
main,64.5,s2chg,321635.0,3098198.1,642.53845,642.53845,642.53845,ok,65.0,85.186749,27.996994,673.9,1.09,16.82,31.358215,sharp-bend,ok,185.0,85.184312,27.997106,663.9,0.20,3.54,21.351013,sharp-bend,,0,250.0,284.5,62.2,,,,,,,,,,,1.00,1,1,35.00,125.0,0.00,0.00,,,0,0,,,1,1,0
main,64.6,s2,321587.3,3098119.6,639.13367,639.13367,639.13367,ok,105.0,85.186583,27.995917,714.8,1.04,16.00,75.68024,prebare-at-trim;no-change-in-run,ok,185.0,85.184017,27.997010,668.0,0.34,5.60,28.860352,,28.86,1,290.0,321.1,51.5,L,46.82,16.96,22.55,13.22,35.87,weak,,,1.00,1.00,0,1,105.0,105.0,0.00,0.00,,,1,0,,,1,1,0
main,64.6,s2chg,321587.3,3098119.6,639.13367,639.13367,639.13367,ok,105.0,85.186583,27.995917,714.8,1.04,16.00,75.68024,prebare-at-trim;no-change-in-run,ok,185.0,85.184017,27.997010,668.0,0.34,5.60,28.860352,,28.86,1,290.0,321.1,51.5,L,46.82,16.96,22.55,13.22,35.87,weak,,,1.00,1.00,0,1,105.0,105.0,0.00,0.00,,,1,0,,0,1,1,0
main,64.7,s2,321527.2,3098040.7,637.52325,637.52325,637.52325,ok,55.0,85.185448,27.995288,672.7,1.67,25.54,35.183777,,ok,195.0,85.183620,27.996723,665.9,0.25,4.29,28.4104,,31.80,2,250.0,507.7,31.80,L,6.77,25.90,,,,,,,,1.00,1,1,45.00,55.0,0.00,0.00,,,0,0,,,1,1,0
main,64.7,s2chg,321527.2,3098040.7,637.52325,637.52325,637.52325,ok,55.0,85.185448,27.995288,672.7,1.67,25.54,35.183777,,ok,195.0,85.183620,27.996723,665.9,0.25,4.29,28.4104,,31.80,2,250.0,507.7,31.80,L,6.77,25.90,,,,,,,,1.00,1,1,45.00,55.0,0.00,0.00,,,0,0,0,0,1,1,0
main,64.8,s2,321461.7,3097965.5,635.4778,635.4778,635.4778,ok,85.0,85.185004,27.994404,674.1,0.94,14.44,38.598633,,ok,195.0,85.183009,27.996077,656.7,0.46,7.27,21.22583,,29.91,2,280.0,1460.8,11.56,L,17.37,16.17,29.82,5.77,56.5,weak,,,1.74,1.00,1,1,55.0,35.00,0.00,0.00,,,0,0,,,1,1,0
main,64.8,s2chg,321461.7,3097965.5,635.4778,635.4778,635.4778,ok,85.0,85.185004,27.994404,674.1,0.94,14.44,38.598633,,ok,55.0,85.184043,27.995209,645.2,0.07,1.91,9.68158,,24.14,2,140.0,1460.8,11.56,L,28.92,14.57,54.4,28.13,90.9,weak,,,3.54,1.00,1,1,55.0,35.00,0.00,0.00,,,0,0,0,0,1,1,0
main,64.9,s2,321386.2,3097900.0,633.82574,633.82574,633.82574,ok,125.0,85.184474,27.993496,656.2,0.99,15.23,22.42102,,ok,135.0,85.182769,27.995169,664.3,0.95,14.59,30.50299,no-change-in-run,22.42,1,260.0,1434.9,11.34,R,8.08,21.10,,,,,,,,1.00,1,0,75.0,115.0,0.00,0.00,,,0,0,,,1,1,0
main,64.9,s2chg,321386.2,3097900.0,633.82574,633.82574,633.82574,ok,125.0,85.184474,27.993496,656.2,0.99,15.23,22.42102,,ok,135.0,85.182769,27.995169,664.3,0.95,14.59,30.50299,no-change-in-run,22.42,1,260.0,1434.9,11.34,R,8.08,21.10,,,,,,,,1.00,1,0,75.0,115.0,0.00,0.00,,,0,0,0,,1,1,0
main,65.0,s2,321308.6,3097837.0,632.1541,632.1541,632.1541,ok,215.0,85.184497,27.992486,656.5,0.65,10.18,24.347961,,ok,75.0,85.182337,27.994131,663.1,0.86,13.29,30.927856,,27.64,2,290.0,409.1,40.25,R,6.58,16.74,,,,,,,,1.00,1,1,25.00,55.0,0.00,0.00,,,0,0,,,1,1,0
main,65.0,s2chg,321308.6,3097837.0,632.1541,632.1541,632.1541,ok,105.0,85.183649,27.993132,637.6,0.07,1.95,5.4553833,,ok,75.0,85.182337,27.994131,663.1,0.86,13.29,30.927856,,18.19,2,180.0,409.1,40.25,R,25.47,13.43,23.83,12.02,40.13,weak,,,1.78,1.00,1,1,25.00,55.0,0.00,0.00,,,0,0,1,0,1,1,0
main,65.1,s2,321239.0,3097766.7,630.08826,630.08826,630.08826,ok,245.0,85.184493,27.992390,655.4,0.58,9.16,25.324097,sharp-bend,ok,45.00,85.181794,27.993191,661.0,0.91,14.07,30.880554,sharp-bend,,0,290.0,291.2,61.2,,,,,,,,,,,1.00,1,1,35.00,35.00,0.00,0.00,,,0,0,,,1,1,0
main,65.1,s2chg,321239.0,3097766.7,630.08826,630.08826,630.08826,ok,55.0,85.182661,27.992934,636.6,0.06,1.82,6.484619,sharp-bend;no-change-in-run,ok,45.00,85.181794,27.993191,661.0,0.91,14.07,30.880554,sharp-bend,,0,100.0,291.2,61.2,,,,,,,,,,,1.00,0,1,35.00,35.00,0.00,0.00,,,0,0,,,1,1,0
main,65.2,s2,321246.8,3097669.4,627.71606,627.71606,627.71606,ok,225.0,85.184498,27.992408,655.9,0.60,9.40,28.16156,,ok,85.0,85.181465,27.992124,666.7,0.62,9.75,38.984985,no-change-in-run,28.16,1,310.0,429.5,37.62,R,10.82,13.54,,,,,,,,1.00,1,0,25.00,75.0,0.00,0.00,,,0,0,,,1,1,0
main,65.2,s2chg,321246.8,3097669.4,627.71606,627.71606,627.71606,ok,45.00,85.182678,27.992237,634.6,0.13,2.60,6.9049683,,ok,85.0,85.181465,27.992124,666.7,0.62,9.75,38.984985,no-change-in-run,6.90,1,130.0,429.5,37.62,R,32.08,10.09,32.25,19.59,50.4,strong,4053,111089,2.15,1.00,1,0,25.00,75.0,0.00,0.00,,,0,0,1,,1,1,0
main,65.3,s2,321277.6,3097574.7,625.92365,625.92365,625.92365,ok,175.0,85.184280,27.991712,649.4,0.75,11.58,23.526123,,ok,155.0,85.181119,27.991029,664.9,0.38,6.11,38.948975,,31.24,2,330.0,1246.3,11.96,L,-15.42,13.09,,,,,,,,1.00,1,1,75.0,35.00,0.00,0.00,,,0,0,,,1,1,0
main,65.3,s2chg,321277.6,3097574.7,625.92365,625.92365,625.92365,ok,175.0,85.184280,27.991712,649.4,0.75,11.58,23.526123,,ok,85.0,85.181811,27.991178,649.6,0.35,5.66,23.675354,,23.60,2,260.0,1246.3,11.96,L,-0.15,12.89,,,,,,,,1.00,1,1,75.0,35.00,0.00,0.00,,,0,0,0,0,1,1,0
main,65.4,s2,321305.2,3097479.5,625.8334,625.8334,625.8334,ok,95.0,85.183809,27.990442,659.6,1.25,19.11,33.756897,sharp-bend,ok,175.0,85.181171,27.990592,658.2,0.38,6.07,32.3667,sharp-bend,,0,270.0,283.0,60.4,,,,,,,,,,,1.00,1,1,65.0,115.0,0.00,0.00,,,0,0,,,1,1,0
